DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 50m [deg C],Avg Wind Chill Temp [deg C],Avg Dew Point Temp [deg C],Avg Relative Humidity [%],Avg Specific Humidity [g/Kg],Avg Station Pressure [mBar],Avg Sea-Level Pressure (Est) [mBar],Avg Atmospheric Electric Field [kV/m],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Shear [1/s],Avg Friction Velocity (u*) [m/s],Avg Est Surface Roughness [m]
4/13/2015,6,4.3191,1.3992,-3.8780,61.0116,3.3614,817.6493,1023.2117,0.0408,2.7996,0.0435,0.2000,0.3200
4/13/2015,7,4.8892,4.1857,-1.9462,61.1169,3.9582,818.0835,1023.7333,0.0657,1.6619,0.0353,0.1552,0.6824
4/13/2015,8,6.2493,6.8595,-0.9267,56.0051,4.3035,818.3558,1024.0633,0.0902,1.2833,0.0317,0.1740,0.7555
4/13/2015,9,7.1392,7.2654,-0.0746,55.1204,4.6120,818.5718,1024.3150,0.0950,2.6215,0.0201,0.1260,0.4396
4/13/2015,10,8.0743,8.4242,0.5218,53.5210,4.8215,818.8592,1024.6667,0.1133,2.9624,0.0274,0.1383,0.1040
4/13/2015,11,9.4709,10.1952,0.5948,48.8963,4.8473,818.7337,1024.5033,0.1160,2.7730,0.0285,0.1391,0.3035
4/13/2015,12,10.8162,11.6354,0.0036,42.6582,4.6388,818.5375,1024.2817,0.0947,3.1577,0.0187,0.1849,0.4566
4/13/2015,13,11.9681,13.0449,0.4372,40.7174,4.7958,818.0998,1023.7483,0.0897,3.4097,0.0372,0.1759,0.2501
4/13/2015,14,13.2994,14.6144,-1.2928,32.5394,4.1840,817.5013,1023.0283,0.0837,2.9644,0.0280,0.1732,0.6501
4/13/2015,15,14.2568,15.7637,-1.9903,28.6807,3.9449,816.9062,1022.3183,0.0733,2.9414,0.0201,0.1776,0.2673
4/13/2015,16,15.1640,16.4681,-2.4296,26.6363,3.8059,816.4638,1021.7950,0.0670,2.2374,0.0245,0.2427,0.6935
4/13/2015,17,15.6121,16.7560,-4.1123,22.6801,3.3049,816.2663,1021.5600,0.0522,2.1755,0.0069,0.2002,4.0328
4/13/2015,18,15.7631,16.0776,-4.5178,22.9977,3.1932,816.2005,1021.4750,0.0280,1.6500,0.0260,0.1553,0.8641
4/13/2015,19,14.3571,12.3157,-3.4619,31.6532,3.4904,816.2427,1021.5183,0.0143,2.3219,0.0284,0.3434,2.9403
4/13/2015,20,13.2658,9.4496,-2.6643,38.4110,3.7301,816.5512,1021.9000,0.0220,5.3577,0.0761,0.3602,0.1673
4/13/2015,21,12.4580,7.7004,-2.5271,44.5709,3.7714,816.7618,1022.1450,0.0165,2.2222,0.0143,0.1983,0.5306
4/13/2015,22,11.8605,6.3917,-2.8486,45.9796,3.6714,816.6548,1022.0217,0.0223,3.5744,0.0384,0.3547,0.6034
4/13/2015,23,11.7480,7.8291,-3.1503,43.3389,3.5818,816.2868,1021.5767,0.0258,1.8498,0.0161,0.2860,1.5847
4/14/2015,0,11.3598,7.7769,-3.5224,41.4667,3.4721,815.8647,1021.0650,0.0357,1.6947,0.0149,0.2720,3.4745
4/14/2015,1,11.3459,8.5554,-4.1977,37.0757,3.2804,815.4152,1020.5333,0.0352,2.9681,0.0340,0.3421,0.8434
4/14/2015,2,11.5454,6.9139,-4.4721,39.4289,3.2072,814.8705,1019.8767,0.0375,2.0486,0.0153,0.1444,0.4280
4/14/2015,3,12.0441,8.5142,-5.6671,33.5211,2.8971,814.4418,1019.3650,0.0405,2.9393,0.0602,0.2861,0.8905
4/14/2015,4,8.9475,6.3597,-6.2233,37.3146,2.7628,814.2100,1019.0850,0.0357,2.3763,0.0494,0.3188,1.6966
4/14/2015,5,9.7454,4.3120,-5.5365,41.5961,2.9309,813.9907,1018.8217,0.0422,2.2875,0.0023,0.5006,2.8064
4/14/2015,6,9.4718,4.3515,-6.3216,40.2688,2.7397,813.9975,1018.8183,0.0405,2.7748,0.0550,0.2402,0.5711
4/14/2015,7,10.0523,8.1389,-4.6267,38.1008,3.1832,813.9983,1018.8383,0.0623,1.1988,0.0250,0.3088,2.3769
4/14/2015,8,11.6419,12.2830,-2.8809,33.6272,3.6751,813.7305,1018.5100,0.0828,1.3034,0.0223,0.1624,0.8528
4/14/2015,9,13.4656,14.6418,-2.4337,29.9342,3.8201,813.4012,1018.1100,0.0852,1.8700,0.0252,0.1817,2.7629
4/14/2015,10,14.9165,16.0483,-2.9749,26.1350,3.6535,813.0505,1017.6950,0.0953,2.1114,0.0140,0.1445,0.5035
4/14/2015,11,16.2335,17.9091,-3.4827,22.3168,3.5092,812.4393,1016.9633,0.1157,3.5576,0.0534,0.2130,0.1025
4/14/2015,12,17.5770,19.5733,-5.1075,17.6049,3.0661,811.4845,1015.8100,0.1062,5.2688,0.0789,0.2757,0.0367
4/14/2015,13,18.4293,20.3388,-6.6288,14.6142,2.6785,810.4132,1014.5283,0.0748,4.6711,0.0117,0.4838,0.5589
4/14/2015,14,19.0203,20.8271,-6.7390,14.0460,2.6585,809.2878,1013.1733,0.0913,5.1802,0.0175,0.4008,0.4172
4/14/2015,15,19.3562,20.6633,-7.1602,13.6795,2.5669,808.0868,1011.7400,0.0810,6.3821,0.0951,0.3943,0.1211
4/14/2015,16,19.5088,20.3624,-7.0255,14.0989,2.6038,807.1780,1010.6550,0.0688,6.9153,0.1399,0.4317,0.0908
4/14/2015,17,19.1144,19.7136,-5.2359,17.1263,3.0370,806.7582,1010.1500,0.0675,8.2039,0.2055,0.5422,0.1053
4/14/2015,18,18.6657,18.4291,-5.2119,18.6219,3.0441,806.0707,1009.3233,0.0465,5.6040,0.1315,0.4391,0.3732
4/14/2015,19,18.2044,15.6340,-4.8343,22.5175,3.1548,805.4935,1008.6283,0.0435,6.5508,0.0853,0.4157,0.4440
4/14/2015,20,17.7373,14.4478,-5.1658,22.8815,3.0587,805.7422,1008.9283,0.0402,9.1781,0.1369,0.6553,0.2230
4/14/2015,21,16.1644,13.6775,-5.0596,24.1464,3.0840,805.7782,1008.9717,0.0543,10.4870,0.2420,0.7827,0.2499
4/14/2015,22,14.1799,11.1392,-3.4103,32.1749,3.5586,805.3858,1008.5000,0.0508,8.8244,0.1570,0.6388,0.2504
4/14/2015,23,13.1361,9.0336,-2.4272,40.7072,3.8608,804.5523,1007.4950,0.0365,6.5264,0.1495,0.5496,0.3886
4/15/2015,0,14.7017,8.4147,-3.5624,37.6580,3.5286,803.9400,1006.7633,0.0437,6.1226,0.1264,0.4663,0.2117
4/15/2015,1,15.1931,9.1020,-5.3045,30.1825,3.0292,803.3400,1006.0450,0.0558,7.0512,0.1158,0.4669,0.0916
4/15/2015,2,14.1819,9.1755,-5.7118,29.1696,2.9260,803.0255,1005.6567,0.0557,7.4289,0.1176,0.4841,0.1306
4/15/2015,3,12.4125,9.4120,-4.1593,31.8114,3.3489,803.0742,1005.7217,0.0477,9.8126,0.1173,0.6072,0.2366
4/15/2015,4,13.4279,11.3525,-5.5827,24.7354,2.9624,802.4730,1004.9933,-0.0198,12.9230,0.1178,0.8035,0.1028
4/15/2015,5,10.2715,7.7623,-4.6052,37.4907,3.2317,802.9977,1005.6367,0.0650,5.0945,0.0666,0.3053,0.2969
4/15/2015,6,5.7999,2.5931,-3.7992,53.1238,3.4428,803.7335,1006.5133,0.0557,5.0606,0.0718,0.4009,0.4042
4/15/2015,7,5.6730,3.6141,-4.0799,48.3661,3.3585,804.6503,1007.6217,0.0598,4.7091,0.0603,0.3567,0.3865
4/15/2015,8,6.5798,5.8719,-2.9667,46.1824,3.6906,805.2773,1008.3700,0.0577,4.0492,0.0456,0.2283,0.2722
4/15/2015,9,6.9801,6.2572,-2.1201,46.3934,3.9580,805.2805,1008.3733,0.0690,5.0941,0.0483,0.1776,0.0069
4/15/2015,10,7.4497,6.6300,-0.9559,50.4057,4.3630,805.3450,1008.4483,0.0505,5.2685,0.0566,0.2208,0.0195
4/15/2015,11,7.8301,6.9367,0.3594,53.2713,4.8457,805.0733,1008.1217,0.0747,6.7271,0.0688,0.2490,0.0076
4/15/2015,12,9.1983,9.2680,1.1687,51.3093,5.1391,804.9657,1007.9917,0.0928,5.0234,0.0477,0.1983,0.0663
4/15/2015,13,10.2090,10.0884,1.3807,49.7463,5.2215,804.4115,1007.3367,0.0887,5.1147,0.0533,0.2091,0.0621
4/15/2015,14,10.8523,10.6714,1.7776,48.5821,5.3769,804.0760,1006.9217,0.0760,6.5532,0.0700,0.2565,0.0166
4/15/2015,15,10.5763,9.6308,2.1181,51.8612,5.5058,804.2408,1007.1250,0.0793,8.3701,0.1041,0.3946,0.0285
4/15/2015,16,9.3266,7.7854,1.9837,56.0755,5.4498,804.7598,1007.7400,0.0658,9.8935,0.1160,0.5261,0.0430
4/15/2015,17,7.4599,5.5507,1.2706,61.2612,5.1740,805.5142,1008.6517,0.0600,8.2012,0.0965,0.4349,0.0446
4/15/2015,18,5.3941,3.5127,0.3751,67.4147,4.8391,807.1707,1010.6417,0.0422,6.5021,0.0852,0.4257,0.1677
4/15/2015,19,4.7015,4.1979,-0.9711,64.8555,4.3398,808.5262,1012.2733,0.0153,2.3590,0.0328,0.2200,0.7212
4/15/2015,20,4.4004,2.0339,-1.6259,66.5862,4.0995,810.2080,1014.2767,0.0122,3.5996,0.0695,0.2981,0.1641
4/15/2015,21,3.5296,-0.9797,-1.8901,74.0111,4.0033,811.5858,1015.9400,0.0265,4.9526,0.0865,0.3222,0.0856
4/15/2015,22,3.1838,-0.6382,-1.7206,74.2134,4.0558,812.4958,1017.0300,0.0365,6.0734,0.1212,0.4116,0.1616
4/15/2015,23,2.3504,-0.2816,-2.3665,71.1977,3.8414,812.8633,1017.4733,0.0287,5.3445,0.1262,0.3912,0.1906
4/16/2015,0,1.1934,-0.9524,-1.8194,78.6936,4.0210,812.9550,1017.5767,0.0293,4.1736,0.0886,0.2745,0.1267
4/16/2015,1,0.1980,-1.3058,-1.2847,85.5490,4.1993,813.7775,1018.5683,0.0320,4.2355,0.1154,0.3165,0.1946
4/16/2015,2,0.2683,-0.3243,-1.6563,84.5783,4.0728,813.4418,1018.1683,0.0258,2.4152,0.0583,0.2165,1.4419
4/16/2015,3,0.4645,-0.8882,-1.5812,82.6118,4.0967,813.7677,1018.5550,0.0128,2.6927,0.0473,0.1612,0.1203
4/16/2015,4,0.7206,-1.7298,-1.5810,81.2579,4.0975,813.6467,1018.4067,0.0198,3.8475,0.0423,0.1717,0.0494
4/16/2015,5,0.5492,-0.4962,-1.6345,81.2856,4.0803,813.5415,1018.2850,0.0130,2.1048,-0.0057,0.2155,3.5139
4/16/2015,6,-0.6389,-1.1499,-1.0721,93.6083,4.2743,813.8308,1018.6367,-0.1163,2.6001,0.0729,0.2230,0.3873
4/16/2015,7,-1.5166,-1.1835,-1.0579,99.9422,4.2775,814.0248,1018.8567,-0.1952,1.4982,0.0367,0.1499,0.6555
4/16/2015,8,-1.5401,-3.3323,-1.0200,100.0000,4.2887,814.4805,1019.4117,-0.5020,3.2771,0.0444,0.2589,0.7173
4/16/2015,9,-1.3125,-3.0070,-0.6364,100.0000,4.4243,815.0597,1020.1000,-1.5002,4.0290,0.0857,0.2621,0.1060
4/16/2015,10,-0.9880,-2.8843,-0.1847,100.0000,4.5871,815.9903,1021.2267,0.7245,3.7274,0.0400,0.2096,0.0757
4/16/2015,11,-0.0704,-0.2116,0.4572,100.0000,4.8155,815.9013,1021.1200,0.0148,2.0455,0.0203,0.1715,0.7445
4/16/2015,12,-0.2260,-1.5908,0.3287,100.0000,4.7710,815.8247,1021.0183,-0.0072,2.8124,0.0311,0.1969,0.1671
4/16/2015,13,0.0165,-2.0910,0.4827,100.0000,4.8256,815.6813,1020.8517,-0.0417,3.3473,0.0345,0.2016,0.0893
4/16/2015,14,-0.3481,-3.2621,0.0923,100.0000,4.6888,815.9427,1021.1617,0.0655,4.2797,0.0450,0.2110,0.0287
4/16/2015,15,-0.1391,-2.9250,0.3042,100.0000,4.7624,815.9153,1021.1333,0.1585,4.3449,0.0476,0.2524,0.0812
4/16/2015,16,0.0711,-2.9945,0.4389,100.0000,4.8097,815.7532,1020.9333,0.0503,4.9891,0.0553,0.3008,0.0862
4/16/2015,17,-0.1484,-3.5411,0.1958,100.0000,4.7248,815.9063,1021.1250,0.0792,5.4257,0.0647,0.2809,0.0335
4/16/2015,18,-0.2430,-3.4811,0.0480,100.0000,4.6745,815.8430,1021.0433,0.0732,5.3196,0.0667,0.3349,0.0876
4/16/2015,19,-0.3459,-2.7233,-0.0442,100.0000,4.6406,815.9777,1021.2033,0.2850,4.4348,0.0594,0.3526,0.3008
4/16/2015,20,-0.4189,-1.7100,-0.1275,100.0000,4.6075,816.2268,1021.5067,-0.1062,3.6329,0.0559,0.3483,0.6346
4/16/2015,21,-0.3962,-1.8715,-0.1023,100.0000,4.6148,816.5653,1021.9183,0.0382,3.8084,0.0607,0.3930,0.7585
4/16/2015,22,-0.2859,-2.5882,-0.0166,100.0000,4.6482,816.2165,1021.4967,-0.1550,4.4785,0.0661,0.4186,0.5235
4/16/2015,23,-0.2793,-2.8174,-0.0128,100.0000,4.6523,815.6762,1020.8417,0.0568,4.7979,0.0662,0.4413,0.4891
4/17/2015,0,-0.2275,-1.7607,0.0674,100.0000,4.6826,815.4983,1020.6333,0.2288,3.8693,0.0424,0.4083,1.0021
4/17/2015,1,-0.0369,-1.5681,0.1907,100.0000,4.7277,815.0615,1020.1033,0.4843,3.6708,0.0245,0.4454,1.2658
