,DATE,HOUR,Avg Relative Humidity[%],Avg Specific Humidity[g/Kg],Wind Speed[m/s],Avg Temp[deg C],Solar Power[KW]
408,1/18/2015,1,11.6335,0.8385,5.8271,8.4376,0.495
409,1/18/2015,2,12.0253,0.9418,6.9537,10.0002,0.627
410,1/18/2015,3,10.2632,0.9732,7.3341,10.3535,0.707
411,1/18/2015,4,10.4442,1.0124,5.5174,10.6845,0.744
412,1/18/2015,5,12.1427,1.1769,3.7708,11.5334,0.740
413,1/18/2015,6,15.4721,1.5632,10.0706,11.3666,0.685
414,1/18/2015,7,16.2152,1.5324,12.5848,10.3215,0.590
415,1/18/2015,8,20.3658,1.9048,9.3266,10.2217,0.441
416,1/18/2015,9,27.1645,2.5966,8.9169,10.2354,0.282
417,1/18/2015,10,26.2004,2.6916,3.5149,10.5141,0.123
418,1/18/2015,11,22.0319,2.6478,2.9737,12.2426,0.019
419,1/18/2015,12,24.4682,2.9885,2.7987,12.9021,0
420,1/18/2015,13,26.0898,3.2616,5.2172,13.302,0
421,1/18/2015,14,24.8293,3.2532,4.5955,13.7788,0
422,1/18/2015,15,23.587,3.149,5.3472,13.7861,0
423,1/18/2015,16,26.4578,3.1526,12.2708,12.7296,0
424,1/18/2015,17,27.3793,3.0099,11.4038,12.1652,0
425,1/18/2015,18,28.6046,2.9549,15.7286,11.3979,0
426,1/18/2015,19,31.9233,3.2042,17.9395,10.8703,0
427,1/18/2015,20,28.3632,3.0031,17.8688,11.714,0
428,1/18/2015,21,29.0001,2.9602,16.5089,11.1862,0
429,1/18/2015,22,30.4688,2.9548,10.9148,10.5442,0.010
430,1/18/2015,23,32.8067,3.0028,4.2021,9.9255,0.109
431,1/19/2015,0,32.1154,2.952,4.1965,10.0352,0.254
432,1/19/2015,1,31.8362,2.9276,6.052,10.0128,0.431
433,1/19/2015,2,31.334,2.8086,4.8286,9.8762,0.608
434,1/19/2015,3,29.6001,2.7685,5.7437,10.2457,0.710
435,1/19/2015,4,29.8113,2.7649,4.5574,10.1453,0.754
436,1/19/2015,5,28.0534,2.6649,6.8629,10.4733,0.749
437,1/19/2015,6,28.9347,2.7084,7.7784,10.1057,0.681
438,1/19/2015,7,30.1895,2.791,16.1222,9.7278,0.523
439,1/19/2015,8,31.641,2.8489,7.6619,9.4471,0.349
440,1/19/2015,9,31.0993,2.8525,11.7643,9.4582,0.180
441,1/19/2015,10,29.9439,2.8592,6.8986,9.7421,0.066
442,1/19/2015,11,30.1917,3.0852,5.4908,10.1586,0.009
443,1/19/2015,12,27.6361,2.9834,5.3669,10.8547,0
444,1/19/2015,13,25.8239,2.8377,5.4903,11.2637,0
445,1/19/2015,14,25.1874,2.6879,6.5596,10.9006,0
446,1/19/2015,15,24.3542,2.5987,6.8265,10.8886,0
447,1/19/2015,16,28.3866,2.7952,6.0191,10.2268,0
448,1/19/2015,17,34.5877,3.0803,3.6444,9.2298,0
449,1/19/2015,18,58.8979,3.9806,3.2257,6.5519,0
450,1/19/2015,19,61.5355,4.1197,3.3872,6.3541,0
451,1/19/2015,20,62.7753,4.0975,3.671,6.2156,0
452,1/19/2015,21,69.6929,4.2502,3.2421,3.9392,0
453,1/19/2015,22,76.7001,4.1842,3.3297,2.582,0.011
454,1/19/2015,23,71.5763,3.7668,2.6856,2.7244,0.110
455,1/20/2015,0,72.3154,3.4942,3.5154,2.5081,0.247
456,1/20/2015,1,71.0204,3.5968,3.2629,2.0449,0.372
457,1/20/2015,2,97.7573,4.0922,2.8178,-0.8592,0.474
458,1/20/2015,3,97.8476,4.2151,1.68,-0.84,0.607
459,1/20/2015,4,98.7206,4.0281,1.7486,-1.8475,0.673
460,1/20/2015,5,99.6221,3.8771,1.2886,-2.4688,0.664
461,1/20/2015,6,99.1924,3.3741,2.3415,-3.2321,0.608
462,1/20/2015,7,99.9188,3.4318,1.7895,-3.5998,0.527
463,1/20/2015,8,100.0,3.2012,1.6035,-3.4296,0.411
464,1/20/2015,9,100.0,3.6623,1.7733,-2.0318,0.285
465,1/20/2015,10,95.3348,4.1096,3.2369,-1.6499,0.144
466,1/20/2015,11,93.1166,4.609,2.7237,-0.1542,0.026
467,1/20/2015,12,82.1953,4.2273,3.0165,0.3368,0
468,1/20/2015,13,71.9549,3.8017,4.6246,0.8173,0
469,1/20/2015,14,62.0524,3.3482,4.8795,1.1589,0
470,1/20/2015,15,52.2899,2.8059,3.5702,1.3409,0
471,1/20/2015,16,47.6427,2.6286,2.9677,1.6265,0
472,1/20/2015,17,45.1221,2.4616,3.0354,1.8545,0
473,1/20/2015,18,50.5722,2.4226,3.1714,1.1507,0
474,1/20/2015,19,51.5947,2.2344,2.0364,-0.3225,0
475,1/20/2015,20,61.2373,2.5702,2.3974,-0.7636,0
476,1/20/2015,21,61.6672,2.6273,2.5614,-0.8563,0
477,1/20/2015,22,63.535,2.5795,3.0053,-1.4177,0.009
478,1/20/2015,23,61.9162,2.4134,3.099,-2.097,0.116
479,1/21/2015,0,62.7383,2.3652,1.6889,-2.399,0.284
480,1/21/2015,1,59.1342,2.2224,2.7313,-2.6034,0.464
481,1/21/2015,2,58.8505,2.1497,1.4929,-3.1155,0.573
482,1/21/2015,3,66.2236,2.2813,1.3956,-3.5678,0.664
483,1/21/2015,4,72.8473,2.3845,1.6153,-4.108,0.736
484,1/21/2015,5,76.5523,2.4317,1.5673,-4.4502,0.757
485,1/21/2015,6,78.2642,2.4829,2.1323,-4.7524,0.693
486,1/21/2015,7,82.3072,2.5706,2.3639,-5.053,0.599
487,1/21/2015,8,85.7242,2.6296,2.421,-5.3759,0.471
488,1/21/2015,9,93.9434,2.8442,2.5233,-5.7508,0.313
489,1/21/2015,10,99.8857,3.0523,2.7531,-5.7456,0.153
490,1/21/2015,11,99.9986,3.1107,3.2731,-5.6817,0.025
491,1/21/2015,12,99.8176,3.0811,4.7749,-5.8239,0
492,1/21/2015,13,95.665,2.9168,2.0051,-5.9162,0
493,1/21/2015,14,90.8056,2.872,1.0056,-5.4361,0
494,1/21/2015,15,92.6773,2.906,2.5319,-5.5994,0
495,1/21/2015,16,99.987,2.833,2.3541,-6.4803,0
496,1/21/2015,17,99.5365,2.8128,2.0048,-6.3723,0
497,1/21/2015,18,99.5889,2.7627,2.4296,-6.3045,0
498,1/21/2015,19,99.5608,2.7427,2.8585,-6.0456,0
499,1/21/2015,20,83.0459,2.2913,1.517,-5.1767,0
500,1/21/2015,21,80.8525,2.1184,1.4043,-5.4112,0
501,1/21/2015,22,95.5971,2.4745,2.87,-6.5137,0.008
502,1/21/2015,23,87.2186,2.1899,2.4154,-6.2514,0.113
503,1/22/2015,0,81.4902,1.7145,1.9496,-5.9668,0.268
504,1/22/2015,1,80.4224,1.5376,2.8655,-6.1545,0.440
505,1/22/2015,2,77.0863,1.4324,3.5403,-6.1519,0.575
506,1/22/2015,3,78.0546,1.3586,1.2255,-7.6592,0.670
507,1/22/2015,4,80.6082,1.4379,2.4333,-7.591,0.731
508,1/22/2015,5,77.2171,1.3496,0.9433,-7.2377,0.790
509,1/22/2015,6,69.64,1.2793,3.6606,-7.2806,0.731
510,1/22/2015,7,65.6815,1.2385,4.7714,-7.2228,0.635
511,1/22/2015,8,61.7593,1.1799,1.4243,-6.336,0.496
512,1/22/2015,9,58.2784,1.4119,1.0552,-5.0475,0.345
513,1/22/2015,10,44.6915,1.4458,1.4491,-3.8357,0.158
514,1/22/2015,11,44.3668,1.6575,3.6486,-2.1446,0.023
515,1/22/2015,12,47.6288,1.8778,4.8417,-1.789,0
516,1/22/2015,13,55.1619,2.3811,3.8163,-2.4507,0
517,1/22/2015,14,52.458,2.5403,3.6819,-1.2953,0
518,1/22/2015,15,50.3534,2.5849,3.5872,-0.3632,0
519,1/22/2015,16,49.6319,2.5173,4.3196,0.234,0
520,1/22/2015,17,54.8347,2.1722,4.9382,0.4279,0
521,1/22/2015,18,54.1998,1.938,3.3503,0.5344,0
522,1/22/2015,19,43.525,1.6711,2.4813,0.5305,0
523,1/22/2015,20,46.2475,1.5337,2.3599,0.0746,0
524,1/22/2015,21,43.2606,1.4918,1.7246,0.6451,0
525,1/22/2015,22,39.7849,1.3659,1.4019,0.7117,0.008
526,1/22/2015,23,36.523,1.2564,1.4288,0.8707,0.114
527,1/23/2015,0,31.5385,1.1519,1.2479,1.4679,0.288
528,1/23/2015,1,28.5512,1.1501,2.7079,1.6885,0.463
529,1/23/2015,2,29.8407,1.2304,2.7985,1.353,0.650
530,1/23/2015,3,33.5499,1.3654,2.7364,1.1831,0.754
531,1/23/2015,4,34.709,1.4802,1.8887,1.9484,0.799
532,1/23/2015,5,44.9942,1.8109,3.2433,2.0757,0.797
533,1/23/2015,6,44.667,2.0696,3.9247,3.2246,0.751
534,1/23/2015,7,44.6153,2.2169,3.8314,3.8745,0.662
535,1/23/2015,8,52.4233,2.6395,2.014,4.1784,0.529
536,1/23/2015,9,51.2916,2.846,2.4503,4.5229,0.357
537,1/23/2015,10,51.0535,2.7899,1.5196,3.5807,0.165
538,1/23/2015,11,44.4827,2.9025,4.8119,3.8371,0.020
539,1/23/2015,12,40.1789,2.682,5.6887,3.9025,0
540,1/23/2015,13,37.9184,2.5896,5.4186,4.299,0
541,1/23/2015,14,35.0888,2.4828,4.8133,4.5316,0
542,1/23/2015,15,33.5841,2.4577,3.9043,4.8283,0
543,1/23/2015,16,32.5086,2.3924,2.0128,5.1317,0
544,1/23/2015,17,44.644,2.6219,1.4728,4.7538,0
545,1/23/2015,18,44.0393,2.494,2.0657,3.7269,0
546,1/23/2015,19,52.9933,2.6658,2.7528,3.2842,0
547,1/23/2015,20,55.541,2.7082,4.4514,3.1388,0
548,1/23/2015,21,59.0217,2.784,7.4972,3.0201,0
549,1/23/2015,22,60.386,2.7094,5.7255,1.8378,0.009
550,1/23/2015,23,60.9314,2.5669,4.9288,1.9523,0.079
551,1/24/2015,0,53.337,2.3672,1.5411,2.5519,0.142
552,1/24/2015,1,45.8082,2.2447,1.383,3.1294,0.185
553,1/24/2015,2,47.1358,2.1868,2.3625,3.836,0.280
554,1/24/2015,3,36.5965,1.9418,2.8206,4.8068,0.390
555,1/24/2015,4,30.995,1.8606,6.3584,4.5863,0.323
556,1/24/2015,5,29.5967,1.8847,7.497,5.084,0.268
557,1/24/2015,6,28.3682,1.8498,9.3403,5.614,0.208
558,1/24/2015,7,25.9925,1.8116,12.2028,6.4003,0.166
559,1/24/2015,8,20.7094,1.6212,11.8388,7.955,0.114
560,1/24/2015,9,18.1069,1.5536,14.7485,9.01,0.061
561,1/24/2015,10,16.288,1.4523,16.3495,9.353,0.030
562,1/24/2015,11,17.5574,1.6002,4.0666,9.4086,0.006
563,1/24/2015,12,22.0703,1.9696,7.301,9.1087,0
564,1/24/2015,13,24.0559,2.1967,11.7132,9.4538,0
565,1/24/2015,14,26.7205,2.3606,15.5493,8.979,0
566,1/24/2015,15,31.059,2.5479,16.8699,7.7968,0
567,1/24/2015,16,34.1687,2.6725,16.6862,7.1316,0
568,1/24/2015,17,35.1809,2.7149,14.7678,6.9314,0
569,1/24/2015,18,37.4237,2.8767,21.3933,6.9514,0
570,1/24/2015,19,37.7821,2.8957,17.8021,6.9431,0
571,1/24/2015,20,40.4223,3.0193,14.8589,6.7034,0
572,1/24/2015,21,42.3267,3.1329,13.5481,6.6127,0
573,1/24/2015,22,44.5172,3.2396,14.2751,6.3512,0
574,1/24/2015,23,45.8977,3.2631,11.3017,6.0639,0.133
575,1/25/2015,0,47.7952,3.3035,8.1242,5.7762,0.349
576,1/25/2015,1,49.3923,3.4586,10.5091,5.8537,0.545
577,1/25/2015,2,48.6523,3.3995,10.2895,5.8449,0.691
578,1/25/2015,3,47.3113,3.3059,10.2147,5.8536,0.785
579,1/25/2015,4,47.2661,3.3155,9.8176,6.0338,0.829
580,1/25/2015,5,45.1329,3.2606,12.5919,6.284,0.825
581,1/25/2015,6,44.3027,3.2573,12.6965,6.4745,0.777
582,1/25/2015,7,45.8969,3.3798,13.8524,6.5092,0.685
583,1/25/2015,8,46.7031,3.4877,13.2425,6.7005,0.544
584,1/25/2015,9,43.9923,3.5477,8.9927,7.4494,0.363
585,1/25/2015,10,39.4971,3.581,6.9638,8.716,0.163
586,1/25/2015,11,36.795,3.6687,5.7552,9.8924,0.016
587,1/25/2015,12,36.9552,3.8104,8.4702,10.2401,0
588,1/25/2015,13,35.8465,3.8562,8.2188,10.945,0
589,1/25/2015,14,35.2793,3.7929,7.7585,10.9595,0
590,1/25/2015,15,31.8821,3.5283,10.6946,11.5216,0
591,1/25/2015,16,32.1989,3.426,9.3525,11.2776,0
592,1/25/2015,17,34.8615,3.4284,7.4447,10.8416,0
593,1/25/2015,18,37.6905,3.4577,7.4804,10.3308,0
594,1/25/2015,19,37.9819,3.5259,7.1789,10.2834,0
595,1/25/2015,20,39.6203,3.6019,8.6312,10.1401,0
596,1/25/2015,21,39.3464,3.4973,5.2763,10.4127,0
597,1/25/2015,22,37.0901,3.3745,5.9321,11.0375,0.003
598,1/25/2015,23,37.8004,3.3737,5.4969,10.6588,0.114
599,1/26/2015,0,38.715,3.3291,4.3499,10.49,0.322
600,1/26/2015,1,37.1202,3.31,5.8273,10.7718,0.526
601,1/26/2015,2,34.4693,3.2472,4.4189,11.6517,0.682
602,1/26/2015,3,36.1584,3.1208,1.6385,12.3874,0.776
603,1/26/2015,4,37.7781,3.0978,1.4346,12.8002,0.819
604,1/26/2015,5,36.1298,3.062,1.655,12.521,0.816
605,1/26/2015,6,35.4994,2.993,4.446,11.2909,0.769
606,1/26/2015,7,35.1843,2.9198,2.9441,11.5328,0.677
607,1/26/2015,8,36.9662,2.9947,3.7545,12.5116,0.540
608,1/26/2015,9,28.3232,3.0745,1.4814,13.2266,0.361
609,1/26/2015,10,22.5797,3.1724,1.8862,15.5515,0.162
610,1/26/2015,11,19.7473,3.2331,1.9972,17.6419,0.014
611,1/26/2015,12,18.2621,3.1393,2.6441,18.1972,0
612,1/26/2015,13,18.6002,3.2587,3.5991,18.3602,0
613,1/26/2015,14,17.8766,3.0994,2.884,18.174,0
614,1/26/2015,15,17.2452,3.0716,3.7094,18.3981,0
615,1/26/2015,16,17.8692,3.0595,5.2481,18.2416,0
616,1/26/2015,17,23.721,3.181,5.331,17.5745,0
617,1/26/2015,18,29.1959,3.1258,4.6083,16.9009,0
618,1/26/2015,19,30.5234,3.1388,5.0843,16.7863,0
619,1/26/2015,20,30.9725,3.1376,4.6719,16.2897,0
620,1/26/2015,21,28.8387,3.0043,2.7937,14.7497,0
621,1/26/2015,22,29.2406,2.9791,3.2519,15.2894,0
622,1/26/2015,23,29.4,2.9583,5.1346,14.3736,0.109
623,1/27/2015,0,30.666,2.9706,2.8049,15.7727,0.335
624,1/27/2015,1,27.0574,2.8078,3.445,15.2972,0.533
625,1/27/2015,2,26.1899,2.6645,2.5539,14.9027,0.676
626,1/27/2015,3,23.9026,2.5701,3.7766,15.3567,0.765
627,1/27/2015,4,21.521,2.4989,5.6469,15.8417,0.805
628,1/27/2015,5,19.7644,2.4236,7.1547,16.1575,0.802
629,1/27/2015,6,19.485,2.4279,7.8026,15.786,0.755
630,1/27/2015,7,19.6572,2.2287,2.1365,15.4954,0.664
631,1/27/2015,8,21.0314,2.2952,2.0903,16.2728,0.529
632,1/27/2015,9,19.2315,2.5317,2.6837,16.0212,0.354
633,1/27/2015,10,18.8974,2.7462,2.7517,16.0361,0.158
634,1/27/2015,11,19.0765,2.8302,2.0518,16.3355,0.013
635,1/27/2015,12,17.9834,2.8887,2.44,17.246,0
636,1/27/2015,13,17.102,2.9318,2.1356,18.3204,0
637,1/27/2015,14,16.1193,2.799,2.5603,18.4959,0
638,1/27/2015,15,15.4657,2.7091,2.5868,18.5749,0
639,1/27/2015,16,18.4796,3.1039,2.6501,18.2663,0
640,1/27/2015,17,24.3931,3.4161,3.3122,16.7669,0
641,1/27/2015,18,21.724,2.8126,6.9983,15.9745,0
642,1/27/2015,19,20.3091,2.5499,8.7263,14.853,0
643,1/27/2015,20,21.324,2.4981,3.8778,14.6345,0
644,1/27/2015,21,23.1959,2.5586,1.8966,14.2126,0
645,1/27/2015,22,23.4884,2.7592,10.8201,14.0226,0
646,1/27/2015,23,25.0339,2.9415,13.243,13.5965,0.110
647,1/28/2015,0,30.7742,3.2245,16.1971,11.6108,0.327
648,1/28/2015,1,35.224,3.4563,10.7596,10.7765,0.518
649,1/28/2015,2,34.425,3.3479,6.9479,10.6701,0.657
650,1/28/2015,3,34.5726,3.2825,11.0459,10.2397,0.748
651,1/28/2015,4,34.267,3.1928,7.841,10.0402,0.790
652,1/28/2015,5,31.2066,2.9252,10.4819,10.07,0.788
653,1/28/2015,6,32.2251,2.9707,10.9884,9.7539,0.744
654,1/28/2015,7,32.5642,2.8695,9.3765,9.0733,0.655
655,1/28/2015,8,33.1189,2.8165,5.5725,8.6424,0.523
656,1/28/2015,9,32.4315,2.9199,7.8122,8.9767,0.349
657,1/28/2015,10,30.5915,2.8829,10.4427,9.1853,0.155
658,1/28/2015,11,29.8755,2.855,13.9183,9.3304,0.012
659,1/28/2015,12,30.4217,2.926,21.4189,9.4363,0
660,1/28/2015,13,27.6357,2.7691,22.3877,10.1708,0
661,1/28/2015,14,27.6289,2.8374,17.3497,10.3738,0
662,1/28/2015,15,28.8121,2.97,11.5099,10.3897,0
663,1/28/2015,16,27.0102,2.7984,9.212,10.6918,0
664,1/28/2015,17,28.0297,2.7018,7.5193,10.2955,0
665,1/28/2015,18,31.4055,2.7608,9.0956,9.3037,0
666,1/28/2015,19,33.4998,2.8603,9.7706,8.8432,0
667,1/28/2015,20,34.4401,2.8966,10.5989,8.5916,0
668,1/28/2015,21,52.8079,3.3611,5.4188,6.1471,0
669,1/28/2015,22,87.6514,4.5361,7.4725,2.723,0
670,1/28/2015,23,91.6476,4.6855,4.2435,2.7779,0.102
671,1/29/2015,0,83.861,4.6041,4.971,2.0622,0.316
672,1/29/2015,1,84.0042,4.4256,2.4472,1.5336,0.500
673,1/29/2015,2,78.3291,4.1478,2.1425,1.6694,0.636
674,1/29/2015,3,72.3789,3.894,1.4658,1.9144,0.721
675,1/29/2015,4,71.1618,3.796,0.866,1.9417,0.761
676,1/29/2015,5,70.7214,3.7332,1.7906,1.9006,0.758
677,1/29/2015,6,76.5808,3.8274,2.5529,1.2056,0.715
678,1/29/2015,7,74.554,3.6677,0.9903,0.835,0.628
679,1/29/2015,8,69.5132,3.4385,1.0149,0.7873,0.499
680,1/29/2015,9,69.0646,3.5191,0.54,0.8502,0.302
681,1/29/2015,10,67.9803,3.5825,1.8861,1.0348,0.136
682,1/29/2015,11,67.7427,3.669,2.9001,1.1885,0.018
683,1/29/2015,12,61.4422,3.6435,4.0102,1.9041,0
684,1/29/2015,13,59.6928,3.7538,4.7238,2.647,0
685,1/29/2015,14,57.3572,3.7865,5.1674,3.2439,0
686,1/29/2015,15,54.4099,3.7936,4.5822,3.9847,0
687,1/29/2015,16,54.0846,3.7731,3.238,4.5309,0
688,1/29/2015,17,58.5318,3.7474,2.6431,4.4862,0
689,1/29/2015,18,66.039,3.6683,1.0288,4.1475,0
690,1/29/2015,19,68.7429,3.6831,0.7407,3.8761,0
691,1/29/2015,20,70.4665,3.7122,1.9779,3.3637,0
692,1/29/2015,21,71.1572,3.7013,3.1589,3.0245,0
693,1/29/2015,22,71.6154,3.7043,2.8428,2.9355,0.002
694,1/29/2015,23,76.3591,3.7837,2.7904,2.7368,0.110
695,1/30/2015,0,77.3375,3.7673,1.7011,2.7403,0.296
696,1/30/2015,1,75.3744,3.7287,1.9989,2.298,0.471
697,1/30/2015,2,76.6018,3.6133,2.642,1.0424,0.608
698,1/30/2015,3,79.4931,3.5213,0.7521,0.0393,0.689
699,1/30/2015,4,78.0619,3.4394,0.5319,0.2724,0.741
700,1/30/2015,5,82.0737,3.7816,1.4321,1.6379,0.748
701,1/30/2015,6,77.2274,3.5179,1.6857,1.1301,0.718
702,1/30/2015,7,79.1485,3.687,2.4063,2.0115,0.630
703,1/30/2015,8,77.227,3.8643,0.6488,2.5276,0.497
704,1/30/2015,9,75.4392,4.1091,0.5303,2.51,0.332
705,1/30/2015,10,67.7629,4.0213,1.3688,3.1669,0.143
706,1/30/2015,11,57.7625,4.111,1.1556,5.598,0.017
707,1/30/2015,12,53.3081,4.0467,1.7589,6.23,0
708,1/30/2015,13,49.643,3.8844,3.1955,6.5021,0
709,1/30/2015,14,48.2794,3.8147,3.2993,6.4564,0
710,1/30/2015,15,45.7019,3.5359,2.6446,6.4076,0
711,1/30/2015,16,45.8575,3.47,1.3143,6.3088,0
712,1/30/2015,17,48.3233,3.5306,1.2848,6.1548,0
713,1/30/2015,18,55.1587,3.7228,4.0544,5.4058,0
714,1/30/2015,19,58.5687,3.784,3.0974,4.7742,0
715,1/30/2015,20,64.6802,4.0476,1.933,4.1452,0
716,1/30/2015,21,72.4242,4.3266,3.2441,3.5923,0
717,1/30/2015,22,73.975,4.2186,3.766,3.0852,0
718,1/30/2015,23,70.5344,3.7358,3.0963,2.4106,0.104
719,1/31/2015,0,73.1294,3.8807,0.9933,2.1213,0.269
720,1/31/2015,1,76.0245,3.9137,0.8899,1.9904,0.454
721,1/31/2015,2,79.9609,3.7831,0.3759,1.5483,0.602
722,1/31/2015,3,79.2376,3.8744,0.5808,1.2266,0.705
723,1/31/2015,4,82.3363,3.9259,1.9498,0.7942,0.748
724,1/31/2015,5,86.1591,3.8215,2.2995,-0.4723,0.730
725,1/31/2015,6,84.828,3.7333,1.8501,-0.7342,0.642
726,1/31/2015,7,87.4404,3.7136,2.9706,-1.0945,0.541
727,1/31/2015,8,85.0578,3.7024,1.1928,-0.9899,0.377
728,1/31/2015,9,80.5322,3.6882,1.6795,-0.8399,0.242
729,1/31/2015,10,76.5824,3.6395,3.9961,-0.6033,0.108
730,1/31/2015,11,67.5772,3.4018,3.2822,0.0886,0.014
731,1/31/2015,12,65.9828,3.3678,3.1645,0.2566,0
732,1/31/2015,13,67.9606,3.4844,3.3652,0.2345,0
733,1/31/2015,14,69.6069,3.5384,2.4695,0.2161,0
734,1/31/2015,15,70.4333,3.562,0.5703,0.3184,0
735,1/31/2015,16,70.4655,3.6193,0.6316,0.5674,0
736,1/31/2015,17,69.0996,3.6829,1.1444,0.9794,0
737,1/31/2015,18,73.9569,3.6927,2.2684,0.7579,0
738,1/31/2015,19,78.3539,3.6084,1.9587,1.1803,0
739,1/31/2015,20,79.4884,3.6605,2.0315,0.7818,0
740,1/31/2015,21,87.713,3.8661,2.9515,-0.5305,0
741,1/31/2015,22,94.6248,4.0078,2.3646,-1.1678,0
742,1/31/2015,23,99.8255,3.8996,5.4246,-2.6417,0.108
743,2/1/2015,0,100.0,3.5387,4.6008,-3.7277,0.303
744,2/1/2015,1,100.0,3.4128,2.8487,-4.1045,0.501
745,2/1/2015,2,100.0,3.3132,3.4095,-4.4651,0.638
746,2/1/2015,3,100.0,2.9329,2.8098,-5.8671,0.721
747,2/1/2015,4,100.0,2.7208,2.617,-6.5727,0.760
748,2/1/2015,5,99.9965,2.5889,1.7167,-7.1039,0.756
749,2/1/2015,6,99.9069,2.5497,3.2349,-7.306,0.714
750,2/1/2015,7,99.9648,2.4964,2.281,-7.7771,0.627
751,2/1/2015,8,99.7358,2.3637,3.6396,-8.5004,0.495
752,2/1/2015,9,99.3849,2.3971,2.6419,-8.5562,0.318
753,2/1/2015,10,96.2443,2.5369,2.3443,-7.968,0.137
754,2/1/2015,11,91.0721,2.6468,2.5521,-7.2209,0.015
755,2/1/2015,12,85.6546,2.6509,3.0099,-6.7124,0
756,2/1/2015,13,85.8177,2.7052,1.6373,-6.0223,0
757,2/1/2015,14,85.8597,2.6876,1.731,-5.7247,0
758,2/1/2015,15,89.6081,2.6581,3.083,-6.338,0
759,2/1/2015,16,90.3609,2.6507,4.0256,-6.442,0
760,2/1/2015,17,90.7131,2.4057,4.5079,-6.4189,0
761,2/1/2015,18,92.6503,2.2406,5.3252,-6.2033,0
762,2/1/2015,19,94.5269,2.0939,4.4,-6.2096,0
763,2/1/2015,20,92.2081,1.9991,3.8003,-5.9304,0
764,2/1/2015,21,86.5836,1.9868,2.8573,-6.2763,0
765,2/1/2015,22,85.5105,1.9917,2.6848,-6.4879,0
766,2/1/2015,23,92.0365,2.1045,2.8135,-6.8007,0.101
767,2/2/2015,0,97.4059,2.1041,4.6709,-8.5179,0.310
768,2/2/2015,1,98.4797,2.1283,2.7642,-8.3044,0.497
769,2/2/2015,2,97.9765,2.1706,2.7037,-6.1909,0.634
770,2/2/2015,3,75.6671,2.5087,3.6401,1.131,0.721
771,2/2/2015,4,49.5956,2.5337,4.8612,3.4469,0.760
772,2/2/2015,5,55.886,2.2033,2.6833,0.9855,0.757
773,2/2/2015,6,52.7213,2.4606,6.4993,2.6449,0.715
774,2/2/2015,7,52.3595,2.9392,5.7774,3.644,0.629
775,2/2/2015,8,48.893,2.913,4.6628,4.0236,0.499
776,2/2/2015,9,47.1599,2.9891,3.7704,4.4781,0.306
777,2/2/2015,10,43.563,3.0937,11.2189,5.6182,0.133
778,2/2/2015,11,44.0197,3.0321,11.7077,5.8111,0.014
779,2/2/2015,12,44.8733,3.0841,2.8523,5.4558,0
780,2/2/2015,13,40.5253,3.2162,11.1764,7.0571,0
781,2/2/2015,14,39.3627,3.0834,13.5073,6.7006,0
782,2/2/2015,15,36.4143,2.9255,15.243,7.022,0
783,2/2/2015,16,32.8947,2.6743,15.3407,7.338,0
784,2/2/2015,17,33.7074,2.6436,12.8941,7.2104,0
785,2/2/2015,18,35.0698,2.637,13.3867,6.7782,0
786,2/2/2015,19,32.4129,2.5097,10.0819,7.374,0
787,2/2/2015,20,33.7729,2.6469,12.9841,7.4176,0
788,2/2/2015,21,37.5515,2.8838,13.5622,7.1131,0
789,2/2/2015,22,36.9143,2.856,6.2963,7.2497,0
790,2/2/2015,23,38.8159,2.8673,4.5837,7.0895,0.102
791,2/3/2015,0,38.3048,2.8744,3.5865,7.5252,0.314
792,2/3/2015,1,39.0804,2.7388,7.4042,6.8729,0.505
793,2/3/2015,2,37.0449,2.929,5.5821,8.0542,0.645
794,2/3/2015,3,39.7885,3.1025,3.7196,7.7547,0.730
795,2/3/2015,4,42.3107,3.1183,4.1301,7.7707,0.766
796,2/3/2015,5,39.9866,3.337,4.2867,8.383,0.758
797,2/3/2015,6,42.0877,3.5203,6.1893,8.3574,0.715
798,2/3/2015,7,42.2889,3.5366,5.8146,8.3094,0.626
799,2/3/2015,8,39.3158,3.4095,7.0363,8.7638,0.481
800,2/3/2015,9,38.0269,3.3811,11.7096,8.8205,0.317
801,2/3/2015,10,35.6389,3.3619,10.134,9.2231,0.135
802,2/3/2015,11,32.8088,3.3118,6.2172,10.2295,0.014
803,2/3/2015,12,30.6525,3.1937,4.3664,10.6834,0
804,2/3/2015,13,26.9232,3.0326,4.4079,11.4806,0
805,2/3/2015,14,26.5995,2.972,7.6793,11.4908,0
806,2/3/2015,15,25.8492,2.9055,8.0538,11.5804,0
807,2/3/2015,16,26.3151,2.8392,8.7891,11.392,0
808,2/3/2015,17,26.095,2.7187,10.9062,11.1166,0
809,2/3/2015,18,25.6142,2.5112,6.2836,10.8135,0
810,2/3/2015,19,27.7363,2.6402,4.3837,10.545,0
811,2/3/2015,20,29.9246,2.7454,3.9686,10.1164,0
812,2/3/2015,21,33.0182,2.7395,3.358,9.7154,0
813,2/3/2015,22,30.5602,2.7564,6.2169,10.0194,0.004
814,2/3/2015,23,32.1914,2.9853,9.7313,9.9866,0.080
815,2/4/2015,0,34.9494,3.089,3.8906,9.5089,0.221
816,2/4/2015,1,37.9924,3.5252,11.8627,9.8602,0.397
817,2/4/2015,2,41.6807,3.7995,12.5611,9.474,0.550
